col_0,col_1,col_2,col_3,col_4
10.0,10851.0,629.0,5.79670076490646,1.0
17.0,10852.0,1046.0,9.638776262440103,1.0
11.0,10853.0,408.0,3.759329217727817,0.0
10.0,10854.0,630.0,5.804311774461028,1.0
17.0,10855.0,1047.0,9.645324735145094,1.0
17.0,10856.0,1048.0,9.653647752394988,1.0
17.0,10857.0,1049.0,9.661969236437322,1.0
18.0,10858.0,1101.0,10.139988948240928,1.0
11.0,10859.0,409.0,3.7664610000920895,0.0
20.0,10860.0,1081.0,9.953959484346225,1.0
8.0,10861.0,402.0,3.701316637510358,0.0
7.0,10862.0,361.0,3.3235131651629537,0.0
20.0,10863.0,1082.0,9.960416091319155,1.0
20.0,10864.0,1083.0,9.968703976435936,1.0
4.0,10865.0,377.0,3.4698573400828345,0.0
17.0,10866.0,1050.0,9.66316951960243,1.0
16.0,10867.0,1008.0,9.27578908622435,1.0
20.0,10868.0,1084.0,9.974236290025765,1.0
15.0,10869.0,361.0,3.321372711380992,0.0
14.0,10870.0,393.0,3.615455381784729,0.0
19.0,10871.0,1096.0,10.081869193266488,1.0
17.0,10872.0,1051.0,9.667034584253129,1.0
18.0,10873.0,1102.0,10.13519727766026,1.0
15.0,10874.0,362.0,3.3290417509656063,0.0
14.0,10875.0,394.0,3.622988505747127,0.0
16.0,10876.0,1009.0,9.277307833762412,1.0
6.0,10877.0,361.0,3.318929851981245,0.0
4.0,10878.0,378.0,3.474903474903475,0.0
10.0,10879.0,631.0,5.8001654563838585,1.0
11.0,10880.0,410.0,3.768382352941176,0.0
16.0,10881.0,1010.0,9.282235088686702,1.0
18.0,10882.0,1103.0,10.13600441095387,1.0
15.0,10883.0,363.0,3.3354773499954056,0.0
5.0,10884.0,359.0,3.2984196986402057,0.0
11.0,10885.0,411.0,3.775838309600368,0.0
5.0,10886.0,360.0,3.306999816277788,0.0
19.0,10887.0,1097.0,10.076237714705613,1.0
20.0,10888.0,1085.0,9.965099191770758,1.0
4.0,10889.0,379.0,3.4805767288088894,0.0
20.0,10890.0,1086.0,9.97245179063361,1.0
15.0,10891.0,364.0,3.34220916352952,0.0
8.0,10892.0,403.0,3.6999632757987513,0.0
3.0,10893.0,387.0,3.552740291930598,0.0
7.0,10894.0,362.0,3.322930053240316,0.0
17.0,10895.0,1052.0,9.655805415328132,1.0
20.0,10896.0,1087.0,9.976138032305434,1.0
14.0,10897.0,395.0,3.624850876387996,0.0
16.0,10898.0,1011.0,9.276931547072856,1.0
2.0,10899.0,396.0,3.633360858794385,0.0
10.0,10900.0,632.0,5.798165137614679,1.0
7.0,10901.0,363.0,3.3299697275479314,0.0
9.0,10902.0,346.0,3.173729590900752,0.0
10.0,10903.0,633.0,5.805741539025957,1.0
13.0,10904.0,403.0,3.6958914159941303,0.0
5.0,10905.0,361.0,3.310408069692801,0.0
20.0,10906.0,1088.0,9.97615991197506,1.0
12.0,10907.0,354.0,3.2456220775648665,0.0
16.0,10908.0,1012.0,9.277594426109276,1.0
3.0,10909.0,388.0,3.5566963058025483,0.0
15.0,10910.0,365.0,3.3455545371219064,0.0
19.0,10911.0,1098.0,10.063238933186692,1.0
3.0,10912.0,389.0,3.5648826979472146,0.0
9.0,10913.0,347.0,3.179693943003757,0.0
10.0,10914.0,634.0,5.809052592999817,1.0
4.0,10915.0,380.0,3.4814475492441592,0.0
11.0,10916.0,412.0,3.774276291681935,0.0
7.0,10917.0,364.0,3.3342493358981407,0.0
9.0,10918.0,348.0,3.1873969591500275,0.0
17.0,10919.0,1053.0,9.643740269255426,1.0
3.0,10920.0,390.0,3.571428571428571,0.0
5.0,10921.0,362.0,3.314714769709733,0.0
10.0,10922.0,635.0,5.813953488372093,1.0
18.0,10923.0,1104.0,10.10711343037627,1.0
16.0,10924.0,1013.0,9.273160014646647,1.0
17.0,10925.0,1054.0,9.647597254004577,1.0
5.0,10926.0,363.0,3.3223503569467328,0.0
12.0,10927.0,355.0,3.2488331655532168,0.0
19.0,10928.0,1099.0,10.056734992679356,1.0
20.0,10929.0,1089.0,9.964315124897064,1.0
18.0,10930.0,1105.0,10.109789569990852,1.0
19.0,10931.0,1100.0,10.06312322751807,1.0
20.0,10932.0,1090.0,9.970728137577751,1.0
19.0,10933.0,1101.0,10.070428976493186,1.0
19.0,10934.0,1102.0,10.078653740625573,1.0
4.0,10935.0,381.0,3.484224965706447,0.0
19.0,10936.0,1103.0,10.085954645208489,1.0
17.0,10937.0,1055.0,9.646155252811557,1.0
19.0,10938.0,1104.0,10.093252879868349,1.0
3.0,10939.0,391.0,3.5743669439619707,0.0
20.0,10940.0,1091.0,9.972577696526509,1.0
18.0,10941.0,1106.0,10.108765195137556,1.0
7.0,10942.0,365.0,3.335770425881923,0.0
2.0,10943.0,397.0,3.627889975326693,0.0
8.0,10944.0,404.0,3.6915204678362574,0.0
18.0,10945.0,1107.0,10.11420740063956,1.0
18.0,10946.0,1108.0,10.122419148547417,1.0
4.0,10947.0,382.0,3.489540513382662,0.0
4.0,10948.0,383.0,3.4983558640847643,0.0
18.0,10949.0,1109.0,10.12877888391634,1.0
19.0,10950.0,1105.0,10.091324200913242,1.0
12.0,10951.0,356.0,3.250844671719478,0.0
10.0,10952.0,636.0,5.807158509861213,1.0
20.0,10953.0,1092.0,9.969871268145711,1.0
17.0,10954.0,1056.0,9.64031404053314,1.0
16.0,10955.0,1014.0,9.256047466910086,1.0
2.0,10956.0,398.0,3.632712668857247,0.0
4.0,10957.0,384.0,3.5046089258008584,0.0
20.0,10958.0,1093.0,9.974447891951083,1.0
10.0,10959.0,637.0,5.812574139976276,1.0
10.0,10960.0,638.0,5.821167883211679,1.0
13.0,10961.0,404.0,3.685795091688714,0.0
9.0,10962.0,349.0,3.183725597518701,0.0
4.0,10963.0,385.0,3.5118124600930405,0.0
17.0,10964.0,1057.0,9.64064210142284,1.0
14.0,10965.0,396.0,3.611491108071135,0.0
16.0,10966.0,1015.0,9.2558818165238,1.0
5.0,10967.0,364.0,3.3190480532506608,0.0
20.0,10968.0,1094.0,9.9744711889132,1.0
20.0,10969.0,1095.0,9.982678457471057,1.0
19.0,10970.0,1106.0,10.0820419325433,1.0
3.0,10971.0,392.0,3.57305623917601,0.0
8.0,10972.0,405.0,3.6912139992708712,0.0
3.0,10973.0,393.0,3.5815182721224823,0.0
16.0,10974.0,1016.0,9.2582467650811,1.0
9.0,10975.0,350.0,3.189066059225513,0.0
20.0,10976.0,1096.0,9.98542274052478,1.0
14.0,10977.0,397.0,3.616653001730892,0.0
17.0,10978.0,1058.0,9.637456731645107,1.0
4.0,10979.0,386.0,3.515802896438656,0.0
17.0,10980.0,1059.0,9.6448087431694,1.0
17.0,10981.0,1060.0,9.65303706401967,1.0
3.0,10982.0,394.0,3.587688945547259,0.0
18.0,10983.0,1110.0,10.106528270964215,1.0
13.0,10984.0,405.0,3.687181354697743,0.0
12.0,10985.0,357.0,3.2498862084660898,0.0
6.0,10986.0,362.0,3.2951028581831423,0.0
20.0,10987.0,1097.0,9.98452716847183,1.0
6.0,10988.0,363.0,3.303603931561704,0.0
3.0,10989.0,395.0,3.5945035945035944,0.0
20.0,10990.0,1098.0,9.990900818926296,1.0
16.0,10991.0,1017.0,9.25302520243836,1.0
10.0,10992.0,639.0,5.813318777292576,1.0
17.0,10993.0,1061.0,9.651596470481214,1.0
11.0,10994.0,413.0,3.756594506094233,0.0
8.0,10995.0,406.0,3.692587539790814,0.0
10.0,10996.0,640.0,5.8202982902873766,1.0
20.0,10997.0,1099.0,9.993634627625717,1.0
20.0,10998.0,1100.0,10.00181851245681,1.0
10.0,10999.0,641.0,5.8278025275025,1.0
14.0,11000.0,398.0,3.618181818181818,0.0
19.0,11001.0,1107.0,10.062721570766293,1.0
18.0,11002.0,1111.0,10.09816397018724,1.0
6.0,11003.0,364.0,3.308188675815687,0.0
5.0,11004.0,365.0,3.3169756452199204,0.0
19.0,11005.0,1108.0,10.068150840527034,1.0
5.0,11006.0,366.0,3.325458840632382,0.0
19.0,11007.0,1109.0,10.07540655946216,1.0
17.0,11008.0,1062.0,9.647529069767442,1.0
4.0,11009.0,387.0,3.5153056590062675,0.0
17.0,11010.0,1063.0,9.654859218891916,1.0
18.0,11011.0,1112.0,10.098991917173736,1.0
10.0,11012.0,642.0,5.830003632401017,1.0
5.0,11013.0,367.0,3.3324253155361845,0.0
16.0,11014.0,1018.0,9.242781913927727,1.0
16.0,11015.0,1019.0,9.251021334543804,1.0
19.0,11016.0,1110.0,10.076252723311546,1.0
3.0,11017.0,396.0,3.5944449487156214,0.0
16.0,11018.0,1020.0,9.25757850789617,1.0
20.0,11019.0,1101.0,9.99183228968146,1.0
17.0,11020.0,1064.0,9.655172413793103,1.0
16.0,11021.0,1021.0,9.264132111423644,1.0
10.0,11022.0,643.0,5.833786971511523,1.0
16.0,11023.0,1022.0,9.271523178807946,1.0
8.0,11024.0,407.0,3.691944847605225,0.0
5.0,11025.0,368.0,3.337868480725623,0.0
12.0,11026.0,358.0,3.246871032105932,0.0
19.0,11027.0,1111.0,10.07526979232792,1.0
5.0,11028.0,369.0,3.346028291621327,0.0
18.0,11029.0,1113.0,10.091576752198748,1.0
20.0,11030.0,1102.0,9.990933816863102,1.0
12.0,11031.0,359.0,3.254464690417913,0.0
7.0,11032.0,366.0,3.3176214648295863,0.0
4.0,11033.0,388.0,3.516722559593945,0.0
19.0,11034.0,1112.0,10.07794090991481,1.0
3.0,11035.0,397.0,3.597643860444041,0.0
17.0,11036.0,1065.0,9.650235592606018,1.0
6.0,11037.0,365.0,3.307058077376099,0.0
19.0,11038.0,1113.0,10.083348432687082,1.0
6.0,11039.0,366.0,3.315517709937495,0.0
4.0,11040.0,389.0,3.5235507246376816,0.0
3.0,11041.0,398.0,3.6047459469250978,0.0
12.0,11042.0,360.0,3.260278934975548,0.0
12.0,11043.0,361.0,3.2690392103595043,0.0
18.0,11044.0,1114.0,10.086925027164073,1.0
6.0,11045.0,367.0,3.3227704843820733,0.0
13.0,11046.0,406.0,3.67553865652725,0.0
11.0,11047.0,414.0,3.747623789264053,0.0
19.0,11048.0,1114.0,10.083272990586533,1.0
6.0,11049.0,368.0,3.3306181554891845,0.0
19.0,11050.0,1115.0,10.09049773755656,1.0
20.0,11051.0,1103.0,9.980997194824,1.0
19.0,11052.0,1116.0,10.09771986970684,1.0
18.0,11053.0,1115.0,10.08775897946259,1.0
16.0,11054.0,1023.0,9.254568481997469,1.0
6.0,11055.0,369.0,3.337856173677069,0.0
19.0,11056.0,1117.0,10.103111432706225,1.0
8.0,11057.0,408.0,3.689970154653161,0.0
3.0,11058.0,399.0,3.608247422680412,0.0
18.0,11059.0,1116.0,10.091328329867077,1.0
8.0,11060.0,409.0,3.698010849909584,0.0
19.0,11061.0,1118.0,10.107585209293916,1.0
16.0,11062.0,1024.0,9.25691556680528,1.0
19.0,11063.0,1119.0,10.114797071318812,1.0
10.0,11064.0,644.0,5.820679681851049,1.0
10.0,11065.0,645.0,5.829191143244464,1.0
2.0,11066.0,399.0,3.605638893909272,0.0
8.0,11067.0,410.0,3.704707689527424,0.0
17.0,11068.0,1066.0,9.63136971449223,1.0
17.0,11069.0,1067.0,9.639533833227937,1.0
16.0,11070.0,1025.0,9.25925925925926,1.0
17.0,11071.0,1068.0,9.646825038388585,1.0
12.0,11072.0,362.0,3.269508670520231,0.0
5.0,11073.0,370.0,3.3414612119570126,0.0
5.0,11074.0,371.0,3.350189633375474,0.0
12.0,11075.0,363.0,3.2776523702031604,0.0
18.0,11076.0,1117.0,10.084868183459731,1.0
11.0,11077.0,415.0,3.7465017604044415,0.0
17.0,11078.0,1069.0,9.649756273695614,1.0
10.0,11079.0,646.0,5.830851159851972,1.0
19.0,11080.0,1120.0,10.108303249097473,1.0
7.0,11081.0,367.0,3.311975453478928,0.0
19.0,11082.0,1121.0,10.115502616856164,1.0
6.0,11083.0,370.0,3.3384462690607237,0.0
13.0,11084.0,407.0,3.671959581378564,0.0
8.0,11085.0,411.0,3.7077131258457374,0.0
3.0,11086.0,400.0,3.6081544290095615,0.0
20.0,11087.0,1104.0,9.957608009380357,1.0
16.0,11088.0,1026.0,9.253246753246753,1.0
16.0,11089.0,1027.0,9.26143024618992,1.0
7.0,11090.0,368.0,3.3183047790802527,0.0
17.0,11091.0,1070.0,9.647461906049951,1.0
13.0,11092.0,408.0,3.678326721961774,0.0
8.0,11093.0,412.0,3.714053907869828,0.0
17.0,11094.0,1071.0,9.653866955110871,1.0
17.0,11095.0,1072.0,9.662009914375846,1.0
20.0,11096.0,1105.0,9.958543619322278,1.0
19.0,11097.0,1122.0,10.110840767775072,1.0
14.0,11098.0,399.0,3.5952423860154985,0.0
17.0,11099.0,1073.0,9.66753761600144,1.0
16.0,11100.0,1028.0,9.26126126126126,1.0
14.0,11101.0,400.0,3.6032789838753274,0.0
3.0,11102.0,401.0,3.61196180868312,0.0
20.0,11103.0,1106.0,9.961271728361703,1.0
6.0,11104.0,371.0,3.34113832853026,0.0
2.0,11105.0,400.0,3.6019810895992794,0.0
17.0,11106.0,1074.0,9.670448406266882,1.0
12.0,11107.0,364.0,3.277212568650401,0.0
16.0,11108.0,1029.0,9.263593806265757,1.0
10.0,11109.0,647.0,5.824106580250247,1.0
19.0,11110.0,1123.0,10.108010801080107,1.0
19.0,11111.0,1124.0,10.11610116101161,1.0
20.0,11112.0,1107.0,9.9622030237581,1.0
8.0,11113.0,413.0,3.716368217403041,0.0
18.0,11114.0,1118.0,10.059384560014395,1.0
18.0,11115.0,1119.0,10.067476383265856,1.0
19.0,11116.0,1125.0,10.12054695933789,1.0
20.0,11117.0,1108.0,9.966717639650986,1.0
13.0,11118.0,409.0,3.678719194099658,0.0
10.0,11119.0,648.0,5.827862217825344,1.0
2.0,11120.0,401.0,3.606115107913669,0.0
16.0,11121.0,1030.0,9.261757036237748,1.0
19.0,11122.0,1126.0,10.1240784031649,1.0
15.0,11123.0,366.0,3.290479187269621,0.0
3.0,11124.0,402.0,3.613807982740021,0.0
9.0,11125.0,351.0,3.1550561797752805,0.0
12.0,11126.0,365.0,3.280603990652525,0.0
8.0,11127.0,414.0,3.720679428417363,0.0
6.0,11128.0,372.0,3.3429187634795112,0.0
13.0,11129.0,410.0,3.684068649474346,0.0
11.0,11130.0,416.0,3.737646001796945,0.0
10.0,11131.0,649.0,5.830563291707843,1.0
6.0,11132.0,373.0,3.3507006827164934,0.0
20.0,11133.0,1109.0,9.961376089104464,1.0
6.0,11134.0,374.0,3.3590802945931384,0.0
20.0,11135.0,1110.0,9.968567579703636,1.0
11.0,11136.0,417.0,3.744612068965517,0.0
12.0,11137.0,366.0,3.286342821226542,0.0
10.0,11138.0,650.0,5.835877177231101,1.0
3.0,11139.0,403.0,3.617919023251638,0.0
8.0,11140.0,415.0,3.725314183123877,0.0
6.0,11141.0,375.0,3.365945606319002,0.0
16.0,11142.0,1031.0,9.253275893017411,1.0
4.0,11143.0,390.0,3.4999551287804,0.0
17.0,11144.0,1075.0,9.646446518305815,1.0
16.0,11145.0,1032.0,9.259757738896369,1.0
17.0,11146.0,1076.0,9.6536874214965,1.0
4.0,11147.0,391.0,3.507670225172693,0.0
3.0,11148.0,404.0,3.623968424829566,0.0
18.0,11149.0,1120.0,10.045744012915955,1.0
10.0,11150.0,651.0,5.838565022421525,1.0
2.0,11151.0,402.0,3.605057842345978,0.0
16.0,11152.0,1033.0,9.262912482065998,1.0
17.0,11153.0,1077.0,9.656594638213932,1.0
13.0,11154.0,411.0,3.684776761699839,0.0
8.0,11155.0,416.0,3.729269385925594,0.0
16.0,11156.0,1034.0,9.268555037647902,1.0
12.0,11157.0,367.0,3.2894147172178902,0.0
5.0,11158.0,372.0,3.333930811973472,0.0
16.0,11159.0,1035.0,9.275024643785288,1.0
16.0,11160.0,1036.0,9.2831541218638,1.0
16.0,11161.0,1037.0,9.291282143177137,1.0
4.0,11162.0,392.0,3.51191542734277,0.0
20.0,11163.0,1111.0,9.952521723551015,1.0
19.0,11164.0,1127.0,10.094948047294876,1.0
4.0,11165.0,393.0,3.519928347514554,0.0
20.0,11166.0,1112.0,9.958803510657352,1.0
16.0,11167.0,1038.0,9.295244918062147,1.0
17.0,11168.0,1078.0,9.652578796561604,1.0
19.0,11169.0,1128.0,10.099382218640882,1.0
13.0,11170.0,412.0,3.6884512085944494,0.0
16.0,11171.0,1039.0,9.300868319756512,1.0
11.0,11172.0,418.0,3.741496598639456,0.0
19.0,11173.0,1129.0,10.104716727826007,1.0
17.0,11174.0,1079.0,9.656345086808663,1.0
17.0,11175.0,1080.0,9.664429530201344,1.0
12.0,11176.0,368.0,3.2927702219040804,0.0
13.0,11177.0,413.0,3.695088127404492,0.0
17.0,11178.0,1081.0,9.670781893004117,1.0
18.0,11179.0,1121.0,10.02773056624027,1.0
16.0,11180.0,1040.0,9.30232558139535,1.0
19.0,11181.0,1130.0,10.106430551828996,1.0
11.0,11182.0,419.0,3.7470935431944192,0.0
15.0,11183.0,367.0,3.281766967718859,0.0
18.0,11184.0,1122.0,10.032188841201716,1.0
17.0,11185.0,1082.0,9.673670093875726,1.0
18.0,11186.0,1123.0,10.039334882889325,1.0
17.0,11187.0,1083.0,9.680879592384017,1.0
19.0,11188.0,1131.0,10.10904540579192,1.0
17.0,11189.0,1084.0,9.688086513540084,1.0
19.0,11190.0,1132.0,10.116175156389634,1.0
18.0,11191.0,1124.0,10.043785184523278,1.0
12.0,11192.0,369.0,3.296997855611151,0.0
7.0,11193.0,369.0,3.296703296703297,0.0
5.0,11194.0,373.0,3.332142219045917,0.0
19.0,11195.0,1133.0,10.120589548905762,1.0
6.0,11196.0,376.0,3.3583422650946764,0.0
17.0,11197.0,1085.0,9.690095561311066,1.0
20.0,11198.0,1113.0,9.939274870512593,1.0
17.0,11199.0,1086.0,9.697294401285829,1.0
3.0,11200.0,405.0,3.616071428571429,0.0
20.0,11201.0,1114.0,9.94554057673422,1.0
17.0,11202.0,1087.0,9.703624352794144,1.0
11.0,11203.0,420.0,3.748995804695171,0.0
18.0,11204.0,1125.0,10.041056765440914,1.0
12.0,11205.0,370.0,3.302097278000892,0.0
8.0,11206.0,417.0,3.7212207745850434,0.0
19.0,11207.0,1134.0,10.118675827607746,1.0
20.0,11208.0,1115.0,9.94825124910778,1.0
20.0,11209.0,1116.0,9.956285128022126,1.0
4.0,11210.0,394.0,3.514719000892061,0.0
7.0,11211.0,370.0,3.3003300330033,0.0
6.0,11212.0,377.0,3.362468783446308,0.0
4.0,11213.0,395.0,3.522696869704807,0.0
2.0,11214.0,403.0,3.593722133047976,0.0
15.0,11215.0,368.0,3.2813196611680784,0.0
17.0,11216.0,1088.0,9.700427960057064,1.0
18.0,11217.0,1126.0,10.038334670589284,1.0
16.0,11218.0,1041.0,9.279729006953112,1.0
13.0,11219.0,414.0,3.690168464212497,0.0
13.0,11220.0,415.0,3.698752228163993,0.0
5.0,11221.0,374.0,3.33303627127707,0.0
7.0,11222.0,371.0,3.306006059525931,0.0
10.0,11223.0,652.0,5.809498351599394,1.0
20.0,11224.0,1117.0,9.951888809693514,1.0
17.0,11225.0,1089.0,9.701559020044543,1.0
20.0,11226.0,1118.0,9.959023694993764,1.0
11.0,11227.0,421.0,3.749888661263027,0.0
19.0,11228.0,1135.0,10.108656929105807,1.0
4.0,11229.0,396.0,3.526582954849052,0.0
10.0,11230.0,653.0,5.8147818343722175,1.0
7.0,11231.0,372.0,3.312260706971774,0.0
18.0,11232.0,1127.0,10.033831908831909,1.0
19.0,11233.0,1136.0,10.11305973471023,1.0
16.0,11234.0,1042.0,9.275413922022432,1.0
16.0,11235.0,1043.0,9.283489096573208,1.0
6.0,11236.0,378.0,3.364186543253827,0.0
20.0,11237.0,1119.0,9.958173889828249,1.0
18.0,11238.0,1128.0,10.03737319807795,1.0
18.0,11239.0,1129.0,10.045377702642584,1.0
19.0,11240.0,1137.0,10.115658362989324,1.0
19.0,11241.0,1138.0,10.123654479138866,1.0
15.0,11242.0,369.0,3.2823341042519125,0.0
6.0,11243.0,379.0,3.3709863915325093,0.0
20.0,11244.0,1120.0,9.960868018498754,1.0
6.0,11245.0,380.0,3.379279679857715,0.0
17.0,11246.0,1090.0,9.6923350524631,1.0
11.0,11247.0,422.0,3.752111674224238,0.0
20.0,11248.0,1121.0,9.966216216216216,1.0
17.0,11249.0,1091.0,9.698639879100364,1.0
15.0,11250.0,370.0,3.288888888888889,0.0
16.0,11251.0,1044.0,9.279175184428052,1.0
20.0,11252.0,1122.0,9.971560611446854,1.0
4.0,11253.0,397.0,3.5279481027281614,0.0
18.0,11254.0,1130.0,10.04087435578461,1.0
18.0,11255.0,1131.0,10.0488671701466,1.0
17.0,11256.0,1092.0,9.701492537313433,1.0
9.0,11257.0,352.0,3.1269432353202453,0.0
16.0,11258.0,1045.0,9.282288150648428,1.0
8.0,11259.0,418.0,3.712585487165823,0.0
17.0,11260.0,1093.0,9.706927175843695,1.0
5.0,11261.0,375.0,3.3300772577923805,0.0
5.0,11262.0,376.0,3.33866098383946,0.0
7.0,11263.0,373.0,3.311728669093492,0.0
17.0,11264.0,1094.0,9.712357954545457,1.0
14.0,11265.0,401.0,3.5596981802041725,0.0
9.0,11266.0,353.0,3.13332149831351,0.0
8.0,11267.0,419.0,3.718824886837667,0.0
20.0,11268.0,1123.0,9.966276180333688,1.0
19.0,11269.0,1139.0,10.10737421244121,1.0
11.0,11270.0,423.0,3.753327417923692,0.0
14.0,11271.0,402.0,3.5666755389938785,0.0
3.0,11272.0,406.0,3.6018452803406675,0.0
15.0,11273.0,371.0,3.291049410094917,0.0
20.0,11274.0,1124.0,9.969842114599963,1.0
17.0,11275.0,1095.0,9.711751662971176,1.0
16.0,11276.0,1046.0,9.276339127350123,1.0
16.0,11277.0,1047.0,9.28438414471934,1.0
5.0,11278.0,377.0,3.342791275048768,0.0
16.0,11279.0,1048.0,9.29160386559092,1.0
19.0,11280.0,1140.0,10.106382978723405,1.0
16.0,11281.0,1049.0,9.298821026504744,1.0
5.0,11282.0,378.0,3.350469774862613,0.0
19.0,11283.0,1141.0,10.112558716653371,1.0
8.0,11284.0,420.0,3.722084367245657,0.0
10.0,11285.0,654.0,5.795303500221533,1.0
19.0,11286.0,1142.0,10.11873117136275,1.0
20.0,11287.0,1125.0,9.967218924426332,1.0
20.0,11288.0,1126.0,9.975194897236005,1.0
19.0,11289.0,1143.0,10.12490034546904,1.0
18.0,11290.0,1132.0,10.026572187776791,1.0
19.0,11291.0,1144.0,10.131963510760784,1.0
16.0,11292.0,1050.0,9.298618490967057,1.0
15.0,11293.0,372.0,3.2940759762684846,0.0
20.0,11294.0,1127.0,9.978749778643529,1.0
19.0,11295.0,1145.0,10.137228862328463,1.0
7.0,11296.0,374.0,3.310906515580737,0.0
6.0,11297.0,381.0,3.372576790298309,0.0
4.0,11298.0,398.0,3.5227473889183925,0.0
19.0,11299.0,1146.0,10.142490485883709,1.0
4.0,11300.0,399.0,3.5309734513274336,0.0
16.0,11301.0,1051.0,9.300061941421111,1.0
19.0,11302.0,1147.0,10.148646257299593,1.0
10.0,11303.0,655.0,5.794921702202955,1.0
5.0,11304.0,379.0,3.3527954706298657,0.0
6.0,11305.0,382.0,3.379035824856258,0.0
17.0,11306.0,1096.0,9.693967804705467,1.0
20.0,11307.0,1128.0,9.976120986999204,1.0
8.0,11308.0,421.0,3.723027944817829,0.0
18.0,11309.0,1133.0,10.018569281103543,1.0
10.0,11310.0,656.0,5.800176834659593,1.0
14.0,11311.0,403.0,3.5629033684024405,0.0
20.0,11312.0,1129.0,9.98055162659123,1.0
2.0,11313.0,404.0,3.571112878988774,0.0
18.0,11314.0,1134.0,10.02298037829238,1.0
13.0,11315.0,416.0,3.6765355722492266,0.0
16.0,11316.0,1052.0,9.29657122658183,1.0
15.0,11317.0,373.0,3.2959264822832908,0.0
11.0,11318.0,424.0,3.746244919597102,0.0
7.0,11319.0,375.0,3.3130135170951496,0.0
17.0,11320.0,1097.0,9.690812720848056,1.0
10.0,11321.0,657.0,5.803374260224362,1.0
8.0,11322.0,422.0,3.727256668433139,0.0
19.0,11323.0,1148.0,10.138655833259737,1.0
18.0,11324.0,1135.0,10.022960084775695,1.0
19.0,11325.0,1149.0,10.14569536423841,1.0
18.0,11326.0,1136.0,10.030019424333393,1.0
16.0,11327.0,1053.0,9.29637150172155,1.0
13.0,11328.0,417.0,3.68114406779661,0.0
8.0,11329.0,423.0,3.733780563156501,0.0
11.0,11330.0,425.0,3.751103265666372,0.0
7.0,11331.0,376.0,3.318330244462095,0.0
20.0,11332.0,1130.0,9.9717613836922,1.0
4.0,11333.0,400.0,3.5295155739874704,0.0
19.0,11334.0,1150.0,10.14646197282513,1.0
16.0,11335.0,1054.0,9.298632554036171,1.0
20.0,11336.0,1131.0,9.977064220183486,1.0
6.0,11337.0,383.0,3.378318779218488,0.0
18.0,11338.0,1137.0,10.028223672605398,1.0
2.0,11339.0,405.0,3.5717435399947086,0.0
14.0,11340.0,404.0,3.562610229276896,0.0
5.0,11341.0,380.0,3.3506745436910323,0.0
15.0,11342.0,374.0,3.2974783988714518,0.0
3.0,11343.0,407.0,3.588116018689941,0.0
15.0,11344.0,375.0,3.305712270803949,0.0
19.0,11345.0,1151.0,10.145438519171442,1.0
20.0,11346.0,1132.0,9.977084435043189,1.0
17.0,11347.0,1098.0,9.67656649334626,1.0
20.0,11348.0,1133.0,9.9841381741276,1.0
10.0,11349.0,658.0,5.7978676535377565,1.0
17.0,11350.0,1099.0,9.682819383259911,1.0
11.0,11351.0,426.0,3.752973306316624,0.0
10.0,11352.0,659.0,5.805144467935166,1.0
16.0,11353.0,1055.0,9.292697965295517,1.0
5.0,11354.0,381.0,3.3556455874581643,0.0
5.0,11355.0,382.0,3.3641567591369443,0.0
19.0,11356.0,1152.0,10.144417048256429,1.0
14.0,11357.0,405.0,3.5660825922338644,0.0
16.0,11358.0,1056.0,9.297411516111993,1.0
2.0,11359.0,406.0,3.574258297385333,0.0
19.0,11360.0,1153.0,10.149647887323944,1.0
18.0,11361.0,1138.0,10.016723879940146,1.0
17.0,11362.0,1100.0,9.681394120753389,1.0
10.0,11363.0,660.0,5.808325266214908,1.0
19.0,11364.0,1154.0,10.154875043998592,1.0
6.0,11365.0,384.0,3.378794544654642,0.0
14.0,11366.0,406.0,3.5720570121414745,0.0
13.0,11367.0,418.0,3.677311515791326,0.0
19.0,11368.0,1155.0,10.160098522167488,1.0
20.0,11369.0,1134.0,9.974492039757235,1.0
15.0,11370.0,376.0,3.306948109058927,0.0
11.0,11371.0,427.0,3.755166652009498,0.0
14.0,11372.0,407.0,3.5789658811115017,0.0
10.0,11373.0,661.0,5.812010903015915,1.0
16.0,11374.0,1057.0,9.293124670300683,1.0
6.0,11375.0,385.0,3.3846153846153846,0.0
16.0,11376.0,1058.0,9.30028129395218,1.0
17.0,11377.0,1101.0,9.67741935483871,1.0
2.0,11378.0,407.0,3.5770785726841274,0.0
17.0,11379.0,1102.0,9.684506547148256,1.0
19.0,11380.0,1156.0,10.15817223198594,1.0
16.0,11381.0,1059.0,9.304981987523064,1.0
18.0,11382.0,1139.0,10.007028641714989,1.0
16.0,11383.0,1060.0,9.312132126855838,1.0
12.0,11384.0,371.0,3.2589599437807446,0.0
18.0,11385.0,1140.0,10.013175230566535,1.0
19.0,11386.0,1157.0,10.161601967328297,1.0
18.0,11387.0,1141.0,10.020198471941688,1.0
3.0,11388.0,408.0,3.5827186512118017,0.0
10.0,11389.0,662.0,5.812626218280798,1.0
10.0,11390.0,663.0,5.820895522388059,1.0
20.0,11391.0,1135.0,9.964006671933982,1.0
18.0,11392.0,1142.0,10.024578651685394,1.0
9.0,11393.0,354.0,3.1071710699552355,0.0
9.0,11394.0,355.0,3.115674916622784,0.0
